sample_,var_,count,varcode,varname
83,590,4.0,Pla.ud,Plantago undiff.
83,654,31.0,Que,Quercus
83,662,1.0,Ranae,Ranunculaceae
83,687,2.0,Rosae,Rosaceae
83,689,1.0,Rubae,Rubiaceae
83,694,16.0,Rum,Rumex
83,712,5.0,Sal,Salix
83,939,30.0,Iso,Isoetes
84,66,4.0,Art,Artemisia
84,95,44.0,Bet,Betula
84,124,1.0,Cal.v,Calluna vulgaris
84,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
84,217,6.0,Cor,Corylus
84,228,1.0,Cru,Cruciferae
84,233,3.0,Cypae,Cyperaceae
84,312,1.0,Frg,Frangula
84,349,38.0,Graae,Gramineae
84,394,3.0,Jun,Juniperus
84,434,1.0,Ltt.u,Littorella uniflora
84,503,6.0,Myo,Myriophyllum
84,564,1.0,Pic,Picea
84,567,78.0,Pin,Pinus
84,654,14.0,Que,Quercus
84,662,1.0,Ranae,Ranunculaceae
84,687,1.0,Rosae,Rosaceae
84,689,1.0,Rubae,Rubiaceae
84,694,16.0,Rum,Rumex
84,712,3.0,Sal,Salix
84,939,15.0,Iso,Isoetes
84,981,10.0,Ind.ud,Indeterminable: undiff.
84,982,2.0,Ind.unkn,Indeterminable: unknown
85,66,7.0,Art,Artemisia
85,95,29.0,Bet,Betula
85,150,3.0,Cen,Centaurea
85,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
85,217,3.0,Cor,Corylus
85,272,1.0,Eph,Ephedra
85,349,28.0,Graae,Gramineae
85,355,1.0,Hel,Helianthemum
85,401,1.0,Lab,Labiatae
85,411,1.0,Leg,Leguminosae
85,416,1.0,Lilae,Liliaceae
85,567,373.0,Pin,Pinus
85,590,5.0,Pla.ud,Plantago undiff.
85,654,11.0,Que,Quercus
85,694,9.0,Rum,Rumex
85,712,1.0,Sal,Salix
85,853,1.0,Ulm,Ulmus
85,939,12.0,Iso,Isoetes
85,982,1.0,Ind.unkn,Indeterminable: unknown
86,66,7.0,Art,Artemisia
86,95,248.0,Bet,Betula
86,124,4.0,Cal.v,Calluna vulgaris
86,131,1.0,Camae,Campanulaceae
86,141,4.0,Cphae,Caryophyllaceae
86,150,1.0,Cen,Centaurea
86,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
86,217,3.0,Cor,Corylus
86,233,4.0,Cypae,Cyperaceae
86,286,3.0,Erl,Ericales
86,349,21.0,Graae,Gramineae
86,394,6.0,Jun,Juniperus
86,567,128.0,Pin,Pinus
86,590,3.0,Pla.ud,Plantago undiff.
86,654,8.0,Que,Quercus
86,657,1.0,Que.i-T,Quercus ilex-type
86,687,1.0,Rosae,Rosaceae
86,689,1.0,Rubae,Rubiaceae
86,694,9.0,Rum,Rumex
86,712,1.0,Sal,Salix
86,854,1.0,Umb,Umbelliferae
86,930,1.0,Fil,Filicopsida
86,939,159.0,Iso,Isoetes
86,977,2.0,Ind.conc,Indeterminable: concealed
86,981,3.0,Ind.ud,Indeterminable: undiff.
86,982,2.0,Ind.unkn,Indeterminable: unknown
86,1142,31.0,Iso.TA,Isoetes (type A)
87,66,1.0,Art,Artemisia
87,95,166.0,Bet,Betula
87,131,1.0,Camae,Campanulaceae
87,150,1.0,Cen,Centaurea
87,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
87,217,6.0,Cor,Corylus
87,286,1.0,Erl,Ericales
87,349,24.0,Graae,Gramineae
87,394,8.0,Jun,Juniperus
87,567,99.0,Pin,Pinus
87,687,2.0,Rosae,Rosaceae
87,694,11.0,Rum,Rumex
87,939,150.0,Iso,Isoetes
87,981,1.0,Ind.ud,Indeterminable: undiff.
88,66,6.0,Art,Artemisia
88,95,134.0,Bet,Betula
88,141,1.0,Cphae,Caryophyllaceae
88,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
88,217,10.0,Cor,Corylus
88,228,1.0,Cru,Cruciferae
88,233,4.0,Cypae,Cyperaceae
88,304,1.0,Fag,Fagus
88,349,16.0,Graae,Gramineae
88,394,21.0,Jun,Juniperus
88,480,1.0,Mel,Melampyrum
88,567,32.0,Pin,Pinus
88,590,1.0,Pla.ud,Plantago undiff.
88,654,2.0,Que,Quercus
88,687,1.0,Rosae,Rosaceae
88,712,1.0,Sal,Salix
88,721,2.0,San,Sanguisorba
88,939,35.0,Iso,Isoetes
88,977,7.0,Ind.conc,Indeterminable: concealed
88,981,4.0,Ind.ud,Indeterminable: undiff.
88,982,3.0,Ind.unkn,Indeterminable: unknown
88,1142,6.0,Iso.TA,Isoetes (type A)
89,66,1.0,Art,Artemisia
89,95,226.0,Bet,Betula
89,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
89,217,17.0,Cor,Corylus
89,233,2.0,Cypae,Cyperaceae
89,286,2.0,Erl,Ericales
89,349,21.0,Graae,Gramineae
89,394,13.0,Jun,Juniperus
89,411,1.0,Leg,Leguminosae
89,503,1.0,Myo,Myriophyllum
89,567,26.0,Pin,Pinus
89,654,4.0,Que,Quercus
89,687,1.0,Rosae,Rosaceae
89,694,12.0,Rum,Rumex
89,712,1.0,Sal,Salix
89,854,2.0,Umb,Umbelliferae
89,930,3.0,Fil,Filicopsida
89,939,161.0,Iso,Isoetes
89,977,4.0,Ind.conc,Indeterminable: concealed
89,982,2.0,Ind.unkn,Indeterminable: unknown
90,62,1.0,Arm.TB,Armeria (type B)
90,95,136.0,Bet,Betula
90,185,2.0,Cheae,Chenopodiaceae
90,217,1.0,Cor,Corylus
90,233,11.0,Cypae,Cyperaceae
90,286,6.0,Erl,Ericales
90,349,57.0,Graae,Gramineae
90,394,54.0,Jun,Juniperus
90,567,5.0,Pin,Pinus
90,662,2.0,Ranae,Ranunculaceae
90,687,1.0,Rosae,Rosaceae
90,694,12.0,Rum,Rumex
90,729,2.0,Sax,Saxifraga
90,846,4.0,Typ.a/S,Typha angustifolia/Sparganium
90,930,18.0,Fil,Filicopsida
90,939,169.0,Iso,Isoetes
90,982,1.0,Ind.unkn,Indeterminable: unknown
91,66,45.0,Art,Artemisia
91,95,8.0,Bet,Betula
91,124,24.0,Cal.v,Calluna vulgaris
91,141,5.0,Cphae,Caryophyllaceae
91,185,6.0,Cheae,Chenopodiaceae
91,201,12.0,Cm.Sf.A,Compositae subf. Asteroideae
91,228,1.0,Cru,Cruciferae
91,233,11.0,Cypae,Cyperaceae
91,272,2.0,Eph,Ephedra
91,286,10.0,Erl,Ericales
91,349,74.0,Graae,Gramineae
91,355,1.0,Hel,Helianthemum
91,394,17.0,Jun,Juniperus
91,503,1.0,Myo,Myriophyllum
91,567,58.0,Pin,Pinus
91,590,16.0,Pla.ud,Plantago undiff.
91,654,1.0,Que,Quercus
91,662,3.0,Ranae,Ranunculaceae
91,687,3.0,Rosae,Rosaceae
91,689,2.0,Rubae,Rubiaceae
91,694,2.0,Rum,Rumex
91,854,3.0,Umb,Umbelliferae
91,930,5.0,Fil,Filicopsida
91,939,1432.0,Iso,Isoetes
91,977,1.0,Ind.conc,Indeterminable: concealed
91,981,13.0,Ind.ud,Indeterminable: undiff.
91,982,1.0,Ind.unkn,Indeterminable: unknown
91,1141,1.0,Monocoty,Monocotyledones
91,1142,26.0,Iso.TA,Isoetes (type A)
92,61,3.0,Arm.TA,Armeria (type A)
92,66,21.0,Art,Artemisia
92,95,11.0,Bet,Betula
92,124,18.0,Cal.v,Calluna vulgaris
92,185,5.0,Cheae,Chenopodiaceae
92,201,22.0,Cm.Sf.A,Compositae subf. Asteroideae
92,228,2.0,Cru,Cruciferae
92,233,13.0,Cypae,Cyperaceae
92,286,8.0,Erl,Ericales
92,349,74.0,Graae,Gramineae
92,355,5.0,Hel,Helianthemum
92,385,1.0,Ile,Ilex
92,394,30.0,Jun,Juniperus
92,567,48.0,Pin,Pinus
92,590,12.0,Pla.ud,Plantago undiff.
92,620,2.0,Pop,Populus
92,654,1.0,Que,Quercus
92,662,2.0,Ranae,Ranunculaceae
92,687,1.0,Rosae,Rosaceae
92,694,5.0,Rum,Rumex
92,712,2.0,Sal,Salix
92,816,1.0,Tha,Thalictrum
92,854,6.0,Umb,Umbelliferae
92,930,3.0,Fil,Filicopsida
92,939,1612.0,Iso,Isoetes
92,960,2.0,Ptd,Pteridium
92,977,9.0,Ind.conc,Indeterminable: concealed
92,981,8.0,Ind.ud,Indeterminable: undiff.
92,982,1.0,Ind.unkn,Indeterminable: unknown
92,1142,11.0,Iso.TA,Isoetes (type A)
92,1163,2.0,Canae,Cannabaceae
93,66,9.0,Art,Artemisia
93,95,2.0,Bet,Betula
93,131,2.0,Camae,Campanulaceae
93,141,1.0,Cphae,Caryophyllaceae
93,185,1.0,Cheae,Chenopodiaceae
93,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
93,233,5.0,Cypae,Cyperaceae
93,286,4.0,Erl,Ericales
93,349,45.0,Graae,Gramineae
93,394,41.0,Jun,Juniperus
93,567,7.0,Pin,Pinus
93,590,6.0,Pla.ud,Plantago undiff.
93,654,1.0,Que,Quercus
93,687,2.0,Rosae,Rosaceae
93,694,3.0,Rum,Rumex
93,712,1.0,Sal,Salix
93,939,68.0,Iso,Isoetes
93,960,1.0,Ptd,Pteridium
93,982,6.0,Ind.unkn,Indeterminable: unknown
94,32,1.0,Aln,Alnus
94,66,62.0,Art,Artemisia
94,95,12.0,Bet,Betula
94,124,21.0,Cal.v,Calluna vulgaris
94,141,2.0,Cphae,Caryophyllaceae
94,150,6.0,Cen,Centaurea
94,185,9.0,Cheae,Chenopodiaceae
94,201,6.0,Cm.Sf.A,Compositae subf. Asteroideae
94,203,3.0,Cm.Sf.C,Compositae subf. Cichorioideae
94,228,1.0,Cru,Cruciferae
94,237,2.0,Dap,Daphne
94,286,2.0,Erl,Ericales
94,312,1.0,Frg,Frangula
94,327,1.0,Gen,Gentiana
94,349,171.0,Graae,Gramineae
94,352,1.0,Hed,Hedera
94,355,1.0,Hel,Helianthemum
94,394,26.0,Jun,Juniperus
94,411,4.0,Leg,Leguminosae
94,416,3.0,Lilae,Liliaceae
94,486,1.0,Mer,Mercurialis
94,567,18.0,Pin,Pinus
94,590,17.0,Pla.ud,Plantago undiff.
94,654,2.0,Que,Quercus
94,687,4.0,Rosae,Rosaceae
94,690,9.0,Rub,Rubus
94,694,19.0,Rum,Rumex
94,712,2.0,Sal,Salix
94,854,3.0,Umb,Umbelliferae
94,939,201.0,Iso,Isoetes
94,981,9.0,Ind.ud,Indeterminable: undiff.
94,982,6.0,Ind.unkn,Indeterminable: unknown
95,66,67.0,Art,Artemisia
95,95,5.0,Bet,Betula
95,124,3.0,Cal.v,Calluna vulgaris
95,141,2.0,Cphae,Caryophyllaceae
95,185,10.0,Cheae,Chenopodiaceae
95,201,14.0,Cm.Sf.A,Compositae subf. Asteroideae
95,228,2.0,Cru,Cruciferae
95,286,1.0,Erl,Ericales
95,349,95.0,Graae,Gramineae
95,365,1.0,Hpp,Hippophae
95,385,2.0,Ile,Ilex
95,394,28.0,Jun,Juniperus
95,411,2.0,Leg,Leguminosae
95,503,1.0,Myo,Myriophyllum
95,567,45.0,Pin,Pinus
95,590,7.0,Pla.ud,Plantago undiff.
95,604,2.0,Pol,Polygonum
95,654,1.0,Que,Quercus
95,657,1.0,Que.i-T,Quercus ilex-type
95,662,3.0,Ranae,Ranunculaceae
95,687,3.0,Rosae,Rosaceae
95,694,15.0,Rum,Rumex
95,712,3.0,Sal,Salix
95,816,1.0,Tha,Thalictrum
95,853,1.0,Ulm,Ulmus
95,854,3.0,Umb,Umbelliferae
95,930,1.0,Fil,Filicopsida
95,939,4822.0,Iso,Isoetes
95,981,8.0,Ind.ud,Indeterminable: undiff.
95,982,4.0,Ind.unkn,Indeterminable: unknown
95,1142,28.0,Iso.TA,Isoetes (type A)
96,62,1.0,Arm.TB,Armeria (type B)
96,66,60.0,Art,Artemisia
96,95,3.0,Bet,Betula
96,124,6.0,Cal.v,Calluna vulgaris
96,131,1.0,Camae,Campanulaceae
96,141,1.0,Cphae,Caryophyllaceae
96,185,10.0,Cheae,Chenopodiaceae
96,201,9.0,Cm.Sf.A,Compositae subf. Asteroideae
96,228,3.0,Cru,Cruciferae
96,233,9.0,Cypae,Cyperaceae
96,286,3.0,Erl,Ericales
96,312,1.0,Frg,Frangula
96,349,72.0,Graae,Gramineae
96,352,1.0,Hed,Hedera
96,394,37.0,Jun,Juniperus
96,503,1.0,Myo,Myriophyllum
96,567,45.0,Pin,Pinus
96,590,11.0,Pla.ud,Plantago undiff.
96,604,1.0,Pol,Polygonum
96,639,1.0,Priae,Primulaceae
96,662,3.0,Ranae,Ranunculaceae
96,694,10.0,Rum,Rumex
96,729,1.0,Sax,Saxifraga
96,816,1.0,Tha,Thalictrum
96,854,1.0,Umb,Umbelliferae
96,930,2.0,Fil,Filicopsida
96,939,4140.0,Iso,Isoetes
96,960,3.0,Ptd,Pteridium
96,977,1.0,Ind.conc,Indeterminable: concealed
96,981,6.0,Ind.ud,Indeterminable: undiff.
96,982,4.0,Ind.unkn,Indeterminable: unknown
96,1142,32.0,Iso.TA,Isoetes (type A)
97,66,53.0,Art,Artemisia
97,124,6.0,Cal.v,Calluna vulgaris
97,185,10.0,Cheae,Chenopodiaceae
97,201,12.0,Cm.Sf.A,Compositae subf. Asteroideae
97,228,1.0,Cru,Cruciferae
97,233,3.0,Cypae,Cyperaceae
97,272,1.0,Eph,Ephedra
97,286,4.0,Erl,Ericales
97,349,101.0,Graae,Gramineae
97,394,16.0,Jun,Juniperus
97,567,21.0,Pin,Pinus
97,590,11.0,Pla.ud,Plantago undiff.
97,624,1.0,Pot,Potamogeton
97,629,2.0,Pti,Potentilla
97,654,1.0,Que,Quercus
97,662,5.0,Ranae,Ranunculaceae
97,687,4.0,Rosae,Rosaceae
97,694,8.0,Rum,Rumex
97,712,4.0,Sal,Salix
97,729,1.0,Sax,Saxifraga
97,854,3.0,Umb,Umbelliferae
97,930,1.0,Fil,Filicopsida
97,939,2382.0,Iso,Isoetes
97,960,2.0,Ptd,Pteridium
97,977,4.0,Ind.conc,Indeterminable: concealed
97,981,8.0,Ind.ud,Indeterminable: undiff.
97,982,1.0,Ind.unkn,Indeterminable: unknown
97,1142,1.0,Iso.TA,Isoetes (type A)
